company_id,Recency,Frequency,Monetary
3484,568,1,9710.7057212854
3486,334,1,6975.542920459339
3488,604,1,4191.874853809488
3489,353,1,7152.206579898478
3490,511,1,5869.122968939616
3491,387,1,9880.804791172064
3493,497,1,8496.499482990941
3494,562,1,7104.142527378713
3497,618,1,7362.05396973013
3498,326,1,7427.707522077042
3500,615,1,8321.4057642378
3501,646,1,601.8931987892397
3503,338,1,1884.180274368155
3504,567,1,9372.190123805474
3505,649,1,315.6188502663596
3508,577,1,6375.153435795603
3509,418,1,5851.314957436976
3510,385,1,4102.947500927803
3511,574,1,4249.7398530637065
3512,441,1,3267.8794242051295
3514,370,1,1778.1196168536685
3515,289,1,1442.2095002232786
3516,397,1,9664.545242197995
3517,572,1,3120.490394762511
3518,489,1,345.2427343124308
3521,600,1,9212.907889063066
3522,572,1,4529.047134603005
3524,464,1,4881.822553462323
3525,553,1,9953.697858853573
3526,525,1,479.15412032984267
3528,498,1,4634.480115661776
3529,601,1,3870.315551160603
3530,317,1,1581.5078147124566
3533,369,1,1748.697042855524
3534,520,1,3198.327105786802
3535,294,1,7663.581798358119
3536,439,1,7285.446693672105
3537,549,1,7514.812966917459
3542,411,1,6892.267548840829
3543,373,1,7343.38751702747
3544,289,1,7547.591987208786
3546,545,1,9999.571598532017
3547,630,1,4886.922466917432
3548,304,1,1297.5144232072118
3549,609,1,3072.979843283358
3552,646,1,9565.28222528505
3553,447,1,1231.554901984916
3554,507,1,7139.072827862122
3555,527,1,773.4466341816893
3556,378,1,6151.469324924314
3557,412,1,8847.176277117776
3558,522,1,8726.403719467908
3560,625,1,557.2729531921625
3561,417,1,125.19555485134755
3563,445,1,3697.07481138574
3564,601,1,7939.411394454485
3565,437,1,8406.998415757877
3567,333,1,4235.7067705496
3568,494,1,8991.046498446296
3569,639,1,2602.735954123832
3572,304,1,3748.625825167057
3573,410,1,9502.729570683077
3575,478,1,361.0260691658141
3577,479,1,4194.32642804247
3581,555,1,487.09313714868136
3582,392,1,3449.8476201499566
3583,514,1,2310.668684420784
3584,589,1,5528.86018543565
3586,378,1,2595.2582710712286
3587,452,1,2727.113611490567
3590,533,1,1715.454238576317
3591,338,1,1220.4099834705899
3593,451,1,6847.547171249226
3594,414,1,8571.275011343147
3595,640,1,7020.447216211387
3596,495,1,7918.423605414261
3597,574,1,7012.8289214736
3598,292,1,3669.730877753699
3599,575,1,7667.003478284697
3600,515,1,6668.66156057416
3601,464,1,3687.765852004824
3602,576,1,2489.918382092086
3603,423,1,9082.587299921634
3605,495,1,2793.6202100050796
3607,543,1,8422.125308928511
3608,577,1,307.8898800198549
3609,337,1,968.0422440198726
3610,509,1,779.0042440333873
3611,492,1,5507.471075572711
3613,398,1,9004.317563617085
3614,444,1,4584.113990379479
3615,544,1,8651.742219925372
3616,538,1,5254.787359662283
3617,641,1,1404.774737845275
3618,381,1,1974.3829506004108
3619,371,1,1632.9184410480918
3620,375,1,8328.878749915088
3621,502,1,7068.998937888412
3622,402,1,7244.384656852508
3623,305,1,2232.332450371934
3624,544,1,7402.747765182033
3625,305,1,4821.248272578028
3626,421,1,329.52162727159714
3628,545,1,3421.466054365187
3632,549,1,1720.6580024272362
3634,553,1,8703.365091209665
3635,408,1,6614.633460427367
3636,406,1,2693.999489531739
3637,344,1,7009.395376392346
3639,353,1,7346.709212738725
3642,315,1,4376.282451381645
3643,588,1,4641.298073000005
3644,370,1,2403.8258297846037
3645,517,1,7606.060333788416
3646,314,1,529.1649152868288
3649,321,1,6047.775829719658
3651,339,1,6585.191005359651
3653,466,1,1931.3159324662536
3654,383,1,4700.48051249816
3655,420,1,9858.437817577129
3656,378,1,1692.0890392183296
3657,507,1,8698.954216489374
3658,482,1,6763.196246671159
3659,352,1,8293.572094180648
3660,426,1,5740.658220841391
3662,449,1,1026.9298964880095
3663,309,1,8321.345412354649
3664,326,1,2589.044519940633
3665,446,1,4684.382624110462
3666,606,1,4377.483198583635
3669,598,1,5293.165105797086
3670,474,1,1041.2017795740076
3671,609,1,5625.961895713247
3672,587,1,6589.0167204528325
3673,295,1,6660.765621927043
3674,390,1,9325.677716177635
3675,531,1,8778.977700319658
3676,477,1,1812.6513491169735
3677,480,1,4657.575514006517
3678,387,1,2123.7844448101687
3679,649,1,5738.839923130323
3680,529,1,656.1903275825603
3681,408,1,6465.983376959619
3682,618,1,5091.191944711631
3683,651,1,9312.682318934409
3684,358,1,6223.913820796255
3685,446,1,8551.509907729456
3686,302,1,7393.1878122222515
3687,511,1,9051.95114122132
3689,310,1,9722.359513722755
3690,606,1,607.5128337962224
3691,309,1,1763.409190451661
3692,359,1,6649.006915466119
3693,303,1,453.0974865722632
3694,415,1,230.89502167291548
3695,418,1,1267.318130932659
3698,306,1,6760.456158682311
3700,570,1,8170.296220754179
3701,646,1,2296.6071778010664
3702,578,1,3736.7480031802156
3703,651,1,5038.879779984006
3705,476,1,8146.913799008449
3706,317,1,8373.696291879867
3707,377,1,118.25769085241318
3710,398,1,5780.342363786663
3712,505,1,8730.500334705477
3713,331,1,3705.8145406673057
3714,424,1,6464.351949039148
3715,387,1,7232.773622942347
3717,419,1,1193.1870882999233
3719,639,1,4106.002577962337
3720,326,1,3052.4551346974695
3721,386,1,2900.357173722314
3722,531,1,2072.7088585720066
3723,353,1,6259.239373673098
3724,551,1,742.8144431994733
3725,484,1,8391.599759403865
3726,408,1,2602.2288990639336
3727,381,1,6991.598247905435
3729,638,1,7089.162808549323
3731,652,1,7962.487373294771
3733,361,1,7924.563839388144
3735,555,1,3878.2761309012585
3736,390,1,2028.7521268705477
3737,564,1,6953.508364384844
3738,649,1,8156.697551755782
3739,328,1,7292.674816361301
3741,551,1,2021.2310584207444
3742,301,1,4820.655927247236
3743,538,1,9139.688829154578
3744,585,1,2987.840204713295
3745,362,1,2666.223141253291
3746,383,1,8110.167719461752
3747,539,1,2351.7297806101496
3749,290,1,6994.515618276567
3753,484,1,1988.6472376963322
3755,358,1,9918.363072555418
3756,610,1,3351.328907260376
3759,329,1,5797.034422377232
3760,369,1,5079.915949778457
3761,509,1,2448.4754814932503
3763,410,1,5324.361782534216
3764,418,1,2296.0384746557397
3766,549,1,4790.162234605128
3767,474,1,5931.902518469828
3768,608,1,7897.011788353722
3771,312,1,6484.530478843228
3772,600,1,4821.305585410895
3773,449,1,7953.402430959227
3774,480,1,7195.10812211946
3775,571,1,4502.961474622544
3776,519,1,4090.6958454797423
3778,569,1,392.6561062196884
3779,453,1,8594.281365978402
3780,397,1,3234.66983998515
3783,328,1,8348.80175424828
3784,557,1,8978.491655484471
3785,303,1,381.1119009726322
3787,546,1,4744.3253232665975
3789,410,1,436.7882215913097
3791,561,1,5241.067610768153
3792,492,1,7186.8794879741135
3794,442,1,4589.520754872286
3796,288,1,3900.452337454609
3798,515,1,6680.902965167912
3799,598,1,9625.40762843689
3800,627,1,8729.855718190764
3801,491,1,7945.583199054024
3802,635,1,6342.687189323691
3804,636,1,2799.042586195283
3805,603,1,983.0996038731932
3806,590,1,8224.03778738578
3807,325,1,3646.3088024579783
3808,302,1,6741.8544134382255
3809,566,1,2753.23921568273
3810,487,1,8960.809666613459
3811,387,1,2057.9860598963605
3812,512,1,9529.104007354268
3813,564,1,9919.709357492518
3814,468,1,6695.748441713061
3815,574,1,337.5284839721334
3817,607,1,6883.720428084707
3821,363,1,2283.5825071803156
3823,462,1,5769.747454223944
3824,648,1,6524.971250789116
3826,327,1,4541.831722478844
3829,527,1,5486.784919934197
3830,576,1,1354.372181863128
3831,483,1,7046.230799886917
3832,396,1,2169.8287864621807
3833,455,1,4225.1416822247875
3836,502,1,4270.509387599352
3837,419,1,7594.762796261021
3838,299,1,3505.0302446254364
3839,475,1,476.47817178404694
3840,537,1,8677.380275786749
3841,331,1,1537.0975356862311
3842,454,1,7661.32929952357
3843,530,1,5182.706892669216
3844,636,1,2398.7529660608275
3845,453,1,4002.203442000596
3846,358,1,1907.795155268894
3847,545,1,7836.424720995752
3848,568,1,4685.996293009179
3850,442,1,6145.142456066839
3852,537,1,1874.6422952685873
3855,490,1,6965.387116884176
3856,539,1,267.4206411299541
3857,450,1,6405.825017012878
3858,397,1,2367.646663397766
3859,293,1,7912.215728623662
3860,356,1,3333.493481076043
3862,612,1,2434.9760042936077
3863,558,1,6891.004633593436
3865,488,1,7959.3476087319905
3866,554,1,5991.775698781349
3868,593,1,740.5050998822123
3869,563,1,3071.2971263746244
3870,468,1,2266.977303548953
3871,525,1,7036.892306095648
3873,365,1,5866.921859169421
3875,348,1,1168.4184795911212
3879,526,1,3515.3953469150856
3880,332,1,8089.549140477698
3881,615,1,8291.440135879897
3882,485,1,5170.825797441578
3883,640,1,6882.077934678728
3884,312,1,7638.193236898091
3886,320,1,8547.812458374208
3887,532,1,1455.1643014290603
3888,339,1,2393.3956763107903
3890,503,1,3725.7286919924195
3891,288,1,7588.596002645809
3893,640,1,5612.530035888933
3895,507,1,469.3725585298296
3896,541,1,1269.5459754048682
3898,495,1,4132.304378286355
3901,359,1,4497.977461314864
3902,652,1,2361.826838746328
3903,373,1,9182.025481241351
3904,516,1,287.4133938895052
3905,599,1,3726.345942269045
3907,442,1,7501.386075147618
3908,316,1,9679.469872273043
3909,383,1,7341.11848959418
3910,487,1,5958.875034414084
3911,612,1,9768.397566805039
3912,498,1,212.59002740427803
3914,302,1,1818.7273575458562
3915,351,1,4003.6222380492795
3916,316,1,5549.98508300277
3917,338,1,9796.661108465414
3918,501,1,7695.48123812237
3919,398,1,1171.2184064491678
3922,410,1,8622.394325252604
3925,418,1,3292.9965079980934
3927,407,1,4354.6444174981525
3928,634,1,5236.308776862968
3930,308,1,9693.315734110329
3932,413,1,135.96848830473508
3933,332,1,9009.129055070505
3934,477,1,7727.508585826959
3935,299,1,248.71609488106904
3936,628,1,9826.404543020411
3937,442,1,8839.09740975762
3938,356,1,7363.815889840673
3939,515,1,474.09866188188386
3940,324,1,940.5971096380706
3941,453,1,9135.499614463193
3942,355,1,4634.023122194585
3943,377,1,4519.651345082406
3944,438,1,4491.099817170294
3945,329,1,8330.955848650736
3947,525,1,2329.614839045865
3948,533,1,3337.4365664850848
3949,330,1,9180.144941831544
3953,437,1,7003.040201403618
3954,417,1,516.0917866329964
3955,628,1,8116.696990353816
3957,568,1,2971.9583313829153
3961,489,1,3588.0724308609047
3962,620,1,4883.544524283132
3963,362,1,5542.195760906904
3964,610,1,3625.4049403623485
3966,304,1,1305.6938858468268
3967,615,1,5431.194417566139
3968,424,1,433.96591127589994
3969,314,1,8808.79005585442
3970,597,1,4747.565184033981
3971,290,1,7926.724470117401
3972,617,1,785.7052563424453
3973,297,1,9365.659859889312
3974,587,1,5695.206451116937
3975,303,1,8900.58914536863
3976,504,1,5368.834881769485
3977,423,1,7273.081541129201
3978,297,1,8734.011586016173
3979,350,1,9424.491360286504
3980,298,1,6727.28878211701
3981,561,1,2546.163092200875
3982,590,1,3177.6561942534913
3984,590,1,7484.007416379112
3985,401,1,2511.4681020525304
3987,574,1,671.8489440771614
3988,290,1,6300.487314965394
3989,494,1,1099.972288008235
3991,305,1,3706.381698768091
3993,601,1,5640.12440625662
3994,648,1,3242.069877029789
3995,456,1,5299.8378745296
3996,419,1,1378.3995245405415
3997,355,1,5135.499602076415
3999,393,1,4848.062003923363
4000,485,1,1459.788689423158
4001,552,1,2732.01410866186
4004,511,1,1014.1003379605914
4005,352,1,8445.129274204362
4007,396,1,2876.5659885223827
4008,322,1,8886.470340538373
4010,431,1,7725.773673514309
4011,318,1,2076.0582885972417
4012,524,1,6261.616216256578
4013,396,1,5518.3316829065125
4014,556,1,3488.943385122958
4016,385,1,5658.4617585191445
4017,623,1,4009.075381363963
4020,583,1,4107.435900346763
4021,467,1,6301.463359345899
4022,366,1,1652.4017775100174
4023,378,1,2069.134647969059
4024,546,1,795.8441850382874
4025,636,1,3601.8061602020857
4026,315,1,1360.460938587566
4027,449,1,5126.6041801469555
4029,643,1,6408.99682026487
4032,434,1,6043.270320075771
4033,576,1,7652.301753932727
4034,460,1,8591.366147399385
4035,421,1,2852.3913472088275
4036,406,1,5066.529485517328
4037,319,1,7505.303512876596
4038,309,1,8244.140734185356
4039,531,1,1803.7555960418442
4040,289,1,4507.103795568286
4042,499,1,9841.898438116754
4043,541,1,8962.578396830608
4044,576,1,5267.105031203324
4045,628,1,3020.627505358806
4047,391,1,2697.822667241063
4048,618,1,3037.2463912770963
4051,576,1,3372.4916424690146
4052,465,1,9089.702145909403
4053,609,1,683.4467956240276
4055,337,1,6196.618054633738
4056,375,1,7657.110511745762
4058,288,1,3437.830095963175
4061,640,1,6782.4600517772815
4062,554,1,4995.26149221419
4064,519,1,4362.189551016023
4066,376,1,2348.9914855696697
4067,528,1,8130.461450222278
4068,493,1,828.5549793191254
4069,298,1,9922.566650840174
4070,373,1,3726.2225294810523
4071,633,1,3766.6141539765817
4073,567,1,2463.23295644408
4075,349,1,2102.709662832079
4077,390,1,5056.737452146628
4078,584,1,7171.425987295824
4080,451,1,5294.363119432311
4081,628,1,8006.333396029882
4082,434,1,764.4356807910073
4083,380,1,1285.0282974946601
4086,426,1,2468.3934149402967
4088,502,1,374.7439523142599
4089,527,1,9435.87313895972
4092,624,1,2659.7769296970755
4093,368,1,8514.127995259136
4094,539,1,9216.622597240508
4095,295,1,8192.468675782466
4096,563,1,6956.671922526231
4099,519,1,9718.835015893645
4100,586,1,9376.32121081067
4101,449,1,2043.4590278029016
4102,575,1,4136.479922267383
4103,468,1,502.2735667514873
4104,391,1,7499.008601622484
4105,623,1,8052.515533121949
4107,561,1,6791.44556972461
4108,335,1,7228.528239586166
4110,498,1,4105.695926624813
4111,368,1,645.6357783992855
4114,555,1,7886.3908220225085
4116,547,1,3870.205091190483
4117,477,1,1426.4741489965522
4118,543,1,4688.287299188172
4119,392,1,5237.935383907757
4121,385,1,8655.237250878694
4122,473,1,1720.3239512915286
4124,553,1,1214.569348042119
4125,370,1,3755.4874544715217
4126,637,1,8074.0171166002365
4128,432,1,289.7440119646984
4129,290,1,6454.824457276912
4130,582,1,5546.101524598818
4131,404,1,1399.0908359867979
4133,557,1,8448.244000540926
4134,650,1,4825.0182580069795
4139,379,1,1337.7447541850943
4141,410,1,8448.846103097772
4142,331,1,3246.2464255553487
4144,492,1,6159.2074755742715
4145,427,1,221.39335094453372
4147,584,1,359.35004084831786
4148,302,1,6448.10645464897
4149,392,1,5972.627627486735
4150,317,1,1489.991494559155
4151,525,1,9503.249725810956
4153,375,1,3108.4028022146003
4154,550,1,5860.7715401741
4155,386,1,1479.790076733326
4156,380,1,6464.629727207468
4157,650,1,5551.658398296992
4159,350,1,7030.592213855334
4161,463,1,9824.180175861156
4162,478,1,7148.412050691893
4163,542,1,7835.243854912674
4166,364,1,996.220606677009
4167,421,1,5966.294806458982
4168,463,1,3669.5627834815223
4170,360,1,1538.5687780003375
4172,307,1,1799.7705030889292
4173,388,1,7751.013984108129
4175,605,1,3866.615256778791
4176,305,1,3039.4637296017654
4177,652,1,584.1987173831718
4178,489,1,6722.8069884908155
4179,626,1,2212.2363636489654
4180,462,1,8695.29343392907
4182,502,1,7658.645688636267
4184,493,1,3921.22938352079
4185,523,1,8014.803794985246
4187,303,1,3483.7068321287893
4188,393,1,896.9807386487762
4192,393,1,5087.806132148783
4194,298,1,7285.540084511649
4195,536,1,3070.8623623304616
4197,488,1,620.2499781301431
4198,632,1,8549.88789891981
4199,419,1,6569.424534711443
4201,519,1,7927.752606348664
4202,436,1,2792.6968637229106
4203,569,1,1246.0833250757287
4204,470,1,1637.0385823444358
4205,423,1,5008.743736790658
4206,393,1,3099.8129180820824
4207,313,1,8341.104390492415
4208,501,1,539.7515317129671
4209,604,1,9584.056535250043
4211,302,1,7031.762382099748
4212,494,1,495.0102809950556
4213,435,1,7237.099153293318
4214,512,1,2167.491951987079
4215,648,1,1213.1023240194406
4217,412,1,2892.2992153370974
4218,448,1,5380.327019072785
4220,541,1,8602.795217179768
4221,450,1,5042.01978673386
4222,400,1,1377.7865017802567
4223,471,1,7093.507910056423
4224,414,1,1964.4563313246547
4228,514,1,8883.759867284964
4229,409,1,4278.748882490847
4230,609,1,5704.710379856595
4232,390,1,2780.423302254906
4233,453,1,8562.862180197857
4234,652,1,5920.387473563318
4237,601,1,5809.599963086918
4242,490,1,5851.418600613195
4243,300,1,2276.1277118709495
4246,629,1,3729.308783123061
4247,453,1,3987.295684905302
4248,378,1,4104.925760264324
4249,364,1,7342.892030684411
4251,650,1,8132.387959791924
4252,486,1,621.7182857389024
4253,384,1,3554.962585777831
4254,588,1,5155.651608518958
4255,400,1,9196.981006281596
4256,580,1,7242.042295441271
4257,393,1,4139.263144822377
4259,521,1,5702.210108601919
4260,422,1,9797.10977425822
4261,518,1,3645.228278292711
4262,338,1,9654.469661267003
4266,650,1,9016.29213730883
4267,477,1,3805.1934007127243
4268,472,1,5364.039150213181
4269,594,1,730.447355872107
4270,542,1,5833.273282032741
4273,570,1,8083.327515854472
4274,398,1,8286.29612432907
4275,572,1,2082.830533264175
4276,339,1,5749.598132916975
4277,481,1,5150.829225454551
4279,363,1,4875.672169363591
4280,583,1,5587.922784193926
4281,431,1,632.4981816639219
4282,573,1,5219.03830053492
4283,563,1,6876.728817076898
4285,372,1,9664.18079917818
4286,296,1,6786.03040420878
4287,464,1,2030.0323733263008
4288,332,1,6857.400507097504
4289,575,1,9629.855190444043
4290,640,1,6408.151253442928
4291,454,1,923.6889196877938
4293,539,1,4524.317693014558
4294,603,1,2992.8511374982118
4295,521,1,8213.809105121189
4296,537,1,6217.9925344923295
4298,475,1,3293.8773800084505
4299,425,1,762.6940358630271
4300,577,1,8802.101225574997
4301,635,1,6073.404488770589
4302,584,1,4610.190753396639
4303,349,1,1830.3976663031112
4304,322,1,968.3133572521748
4305,536,1,8556.94114967144
4306,407,1,8922.3302789836
4307,294,1,4621.240273031528
4308,616,1,4679.219289604617
4309,371,1,6159.226550794985
4310,617,1,447.6919995164618
4312,332,1,4113.302340137721
4313,644,1,7525.068223997962
4314,390,1,466.6389927011426
4315,551,1,9437.523945718638
4317,570,1,3279.3711375503203
4318,635,1,5263.588297223018
4321,393,1,4914.704827404867
4322,526,1,2072.0781761501003
4323,388,1,2272.039077427263
4325,605,1,9531.41525794904
4328,609,1,9981.218393183784
4330,463,1,5806.599618522805
4331,393,1,1632.6614620653352
4332,352,1,9448.097716353384
4333,577,1,3322.0093499963255
4334,347,1,9370.563277299183
4336,602,1,350.7596520360199
4338,514,1,3311.635354350991
4340,481,1,3915.3115631053597
4342,445,1,9839.325807042263
4343,550,1,7122.400262154115
4344,590,1,5645.926402951431
4346,314,1,919.5611193687572
4347,399,1,1262.3470637364042
4349,334,1,1936.3174466673568
4350,311,1,5908.218193511652
4352,427,1,2692.5741228670804
4353,563,1,6826.180334874828
4354,651,1,9943.459867654865
4355,514,1,2484.4363296133356
4359,532,1,5903.773732524235
4362,639,1,842.6733781777641
4363,473,1,4730.135152078086
4366,330,1,7991.989048874739
4367,442,1,9639.75288757055
4368,440,1,2250.944199841367
4369,517,1,4452.547913542459
4370,356,1,8241.635871666062
4371,340,1,1067.3917232811345
4372,311,1,682.0459749927318
4373,615,1,4771.548480519827
4374,441,1,5334.341564170732
4375,469,1,8910.928803332821
4376,652,1,6613.419426975268
4380,439,1,9348.324179604626
4381,413,1,8430.016719926602
4383,487,1,9917.260808352585
4384,478,1,9362.2299387688
4385,420,1,9057.603602636242
4388,304,1,9498.612425591056
4389,589,1,497.29257607538534
4392,595,1,2133.64896592187
4393,552,1,9760.224823587962
4395,613,1,9524.242557886064
4396,459,1,4928.853039498255
4397,463,1,6339.069646385377
4398,455,1,7700.122302490302
4399,305,1,6913.736110331257
4401,301,1,9099.575736563536
4403,579,1,5485.841625084368
4404,471,1,4751.351911767951
4406,645,1,527.8963023670167
4410,297,1,400.2059699754982
4411,455,1,5407.1137160576445
4413,483,1,3998.2924017589094
4414,368,1,9973.911408262189
4415,406,1,8438.068351081209
4416,311,1,5215.0454265919
4418,385,1,8595.110303029962
4420,649,1,5773.418878267637
4421,378,1,4858.595938502167
4422,606,1,6003.9130213850785
4425,291,1,2189.187549953957
4426,507,1,9076.396861126132
4428,541,1,4656.485123767766
4430,497,1,143.96650355424046
4431,598,1,2258.4229523930867
4435,541,1,4195.1643518876335
4437,451,1,6645.883684226126
4438,453,1,2276.614447899907
4439,581,1,7181.081420944537
4440,295,1,7556.878766710718
4441,542,1,2710.6775796232405
4442,478,1,7409.050224814502
4443,490,1,284.7348443813676
4444,491,1,4022.476585000567
4446,578,1,3340.4704515032636
4447,327,1,8092.677889158101
4448,350,1,5661.764618139474
4451,441,1,292.1778194686787
4452,429,1,5729.538187232902
4455,477,1,8959.059242258229
4456,548,1,8885.870459490681
4457,461,1,6705.168059772278
4458,533,1,8899.314750358164
4460,351,1,8171.049965327428
4461,469,1,9797.104656607613
4462,542,1,5147.285511287162
4463,332,1,5880.640748665398
4464,295,1,2600.517641897368
4465,502,1,6756.723235219314
4466,647,1,6386.669509289624
4467,617,1,8685.035397649583
4468,361,1,1391.1849061905186
4469,528,1,7123.502247265017
4470,548,1,6603.989058552657
4471,457,1,4989.413224192013
4472,496,1,1268.957140640832
4473,561,1,7621.762035755164
4474,401,1,9419.821237205959
4475,515,1,993.9624858723063
4476,353,1,6754.776612243393
4477,521,1,2041.832253568541
4478,545,1,4826.515219777813
4479,546,1,253.23459256483827
4480,418,1,2485.840500481393
4481,520,1,4868.5901216584125
4483,495,1,450.75915378176757
4485,336,1,9750.361937139414
4487,650,1,529.3690494184987
4488,583,1,107.12757354222704
4489,605,1,467.63198225118276
4492,448,1,2850.65149956178
4493,507,1,860.1988999376675
4494,573,1,5223.777985251308
4495,468,1,5611.3473521325
4496,611,1,4449.065086991637
4498,439,1,5723.133270484246
4501,548,1,4567.566326013313
4502,649,1,3177.7946988762683
4504,464,1,4240.711510528114
4505,350,1,2882.560565445987
4506,493,1,8355.836525898003
4507,345,1,9251.624337999667
4508,555,1,6099.54631177642
4509,477,1,5668.364927384178
4510,385,1,5806.569824716193
4511,293,1,4640.624275767258
4512,334,1,7426.769614904481
4513,516,1,3717.185506594075
4514,462,1,5686.318806454966
4515,521,1,2064.6908817302956
4516,545,1,7202.546053929991
4518,342,1,6800.514232313665
4521,421,1,2175.5961776531253
4522,483,1,5936.516066736827
4523,342,1,1176.851367160142
4524,371,1,2609.4040999129943
4525,581,1,9649.868688917197
4526,420,1,4549.203137017441
4527,303,1,7291.710471310247
4528,398,1,4168.465391285004
4531,614,1,4292.210743415459
4532,389,1,3525.2171817581134
4533,436,1,9535.81088932081
4535,367,1,3667.755941440378
4537,345,1,3639.7481669263248
4538,468,1,9428.262887001261
4539,353,1,4581.950324953139
4541,348,1,1297.2830711033132
4542,446,1,709.6989713321401
4543,290,1,994.6836271061189
4546,444,1,6481.721700778797
4547,413,1,5883.410338367794
4548,523,1,7421.030706760378
4550,290,1,8499.669442378889
4552,599,1,8924.743180403564
4553,409,1,9797.007631730066
4554,596,1,2277.117387096231
4555,509,1,9322.129806922701
4556,316,1,3224.9789471216877
4557,452,1,1728.7871716144566
4558,291,1,3927.219419306444
4559,504,1,5496.271206539683
4560,463,1,201.5932582727267
4561,461,1,2185.452823630204
4563,342,1,2199.3191892457694
4564,524,1,2722.462628457233
4565,529,1,8526.515246610947
4566,347,1,3972.965805615864
4567,454,1,8032.216966569177
4569,366,1,4455.014360853117
4570,383,1,2973.0292949192426
4571,376,1,717.2881022305789
4572,321,1,7712.128016764369
4573,385,1,1940.5961994755392
4574,519,1,1340.68863889589
4575,508,1,3071.730214251347
4576,462,1,872.8869882178768
4577,625,1,7223.3732508833855
4580,288,1,1847.9659404955066
4581,406,1,8621.90587842635
4583,610,1,1199.8099025627525
4585,520,1,8173.919383142203
4587,419,1,5540.716410590595
4588,485,1,1354.2050570312883
4589,615,1,1475.1116928134152
4590,646,1,6536.11215824619
4591,409,1,8779.37200382555
4592,559,1,6604.584627877472
4594,338,1,4604.2859197431635
4595,576,1,9323.890210516296
4599,588,1,746.9677806883958
4600,602,1,7021.452571118482
4602,475,1,6704.162269115068
4603,544,1,3368.6123103815344
4604,412,1,8107.720124056853
4606,602,1,3486.945250311377
4607,370,1,909.300390589466
4608,484,1,1415.9273183755215
4609,335,1,3551.065997317829
4610,476,1,5970.295195692487
4611,502,1,4057.5308965564136
4612,382,1,709.5837469241739
4615,333,1,5237.207928049384
4616,311,1,4943.905305213588
4618,600,1,1687.9058674695918
4619,616,1,2833.690050374843
4622,454,1,117.70354710579045
4623,418,1,1477.9668000190657
4624,614,1,6159.177752062425
4625,508,1,6844.248379634919
4626,426,1,8705.240524726776
4627,541,1,9209.154426506393
4628,468,1,6650.645483859742
4629,401,1,7340.4216672627235
4630,382,1,6628.459541083254
4632,421,1,1488.8790431755453
4635,525,1,7723.2519783081625
4636,637,1,7854.449471855808
4638,510,1,9443.991292999304
4639,406,1,9124.959665327286
4640,392,1,4541.625874030771
4641,568,1,1255.713726502516
4643,547,1,1745.0475054150588
4649,420,1,9248.48007504385
4650,600,1,2007.1480166039385
4652,449,1,2904.726281119793
4653,400,1,3973.865161636268
4654,343,1,3780.744792517954
4655,329,1,6101.753788282616
4660,408,1,2928.8284024533236
4661,352,1,673.2624569611316
4663,434,1,1281.8336866169825
4664,433,1,5761.066528474176
4665,394,1,4184.749007995757
4666,464,1,3387.691695347931
4667,586,1,1176.0107106717246
4669,629,1,3785.4002320655927
4670,415,1,657.0692690572168
4671,624,1,5469.589067078897
4672,403,1,1913.4903765044544
4673,343,1,739.6907789129782
4674,587,1,3503.734249857769
4675,584,1,6423.971672127483
4676,616,1,3289.5467752458767
4681,315,1,9213.278359552474
4682,628,1,9197.45770823553
4683,435,1,7874.427117597934
4684,289,1,4341.017616131424
4686,320,1,2443.0695105176615
4687,362,1,7704.319618499411
4688,311,1,2078.48602305441
4689,340,1,7023.272696595284
4693,589,1,7587.060311719211
4694,360,1,3763.435208126909
4696,289,1,1377.3730681366674
4698,390,1,1693.4236715655131
4699,365,1,6160.455933012988
4700,538,1,7794.5846559654865
4701,413,1,7307.2294900058005
4704,646,1,1377.4630664066979
4705,474,1,5560.587771898895
4706,380,1,3735.8212806758943
4707,366,1,2985.5391028641825
4708,368,1,2318.6070849567514
4709,525,1,532.1851199697269
4710,492,1,9714.437306980477
4714,294,1,2861.223041386184
4715,614,1,7387.837106491613
4717,367,1,1014.2702398253366
4718,394,1,2234.0414053566637
4719,569,1,1784.473887615909
4720,320,1,5585.07796024122
4722,588,1,4988.453749234045
4725,502,1,9529.232703055502
4727,635,1,4380.38444066339
4731,482,1,1097.5849045635412
4732,648,1,2737.935325244476
4733,520,1,1068.7900925529827
4734,455,1,1631.7575260674917
4735,638,1,1396.531994203686
4736,642,1,8441.961169419015
4738,346,1,716.3011164559438
4739,441,1,4735.49260381728
4741,362,1,7491.032625219997
4742,649,1,7844.857527163596
4743,644,1,5308.512804155947
4747,570,1,5163.167397338411
4748,584,1,5405.872055665032
4749,517,1,5685.591084478868
4753,290,1,9825.243602756873
4754,303,1,6354.109293110716
4755,617,1,4973.768544937169
4756,445,1,3250.455534594884
4757,606,1,2868.3376690615883
4758,479,1,6597.080836450222
4759,594,1,4597.229641927158
4762,521,1,991.3805528383949
4763,454,1,2496.491607260092
4764,586,1,1329.9769886243478
4768,500,1,348.11385394389265
4769,469,1,9954.216266332136
4770,489,1,8871.15540994212
4771,393,1,1028.0432032782728
4772,581,1,6026.561648649673
4777,330,1,9257.695004091593
4778,581,1,8257.366341365283
4779,642,1,7048.752819188512
4780,543,1,3402.812043083156
4781,461,1,1798.3790873342198
4782,540,1,6600.5762236220435
4784,647,1,5360.335820202327
4785,356,1,2972.2868808298435
4786,368,1,7296.951036238386
